year,month,day,irradiation_forecast,temperature_forecast,irradiation,temperature,power
2019,2,5,230.34003,3.064629,300.2187268,9.359700066,1694.596489
2019,2,5,205.09984,3.084629,72.67256508,5.947266008,346.033802
2019,2,5,154.58746,3.074629,9.723215289,4.438590486,29.00741315
2019,2,5,81.37929,2.6746292,0.981912316,4.580984689,0
2019,2,5,14.443998,2.064629,1,4.090302982,0
2019,2,5,0,2.2446291,1.045233098,3.615199989,0
2019,2,5,0,1.8146293,1.110598572,3.232477343,0
2019,2,5,0,1.1746293,0.993802508,3.172085571,0
2019,2,5,0,0.42462924,0.945476586,3.141612927,0
2019,2,5,0,0.13537075,0.764319305,3.048600668,0
2019,2,6,0,0.06462925,0.993589667,3.115865459,0
2019,2,6,0,0.16462925,0.993546739,3.058230484,0
2019,2,6,0,0.6646293,0.994359261,3.190410022,0
2019,2,6,0,0.23462924,0.994058615,3.374106179,0
2019,2,6,0,0.5246293,0.910505501,3.287887469,0
2019,2,6,0,0.56462926,0.513426588,3.31329854,0
2019,2,6,0,0.5246293,0.573473665,3.227536826,0
2019,2,6,0,0.69462925,1.796337224,3.207320205,0.540857609
2019,2,6,0,0.80462927,19.81135445,3.731338346,74.21541302
2019,2,6,5.567382,1.1246293,57.57269271,4.385615335,265.5914648
2019,2,6,42.566628,1.5746293,106.9949337,5.192922424,518.7110999
2019,2,6,120.31091,1.6746293,273.2736859,5.937461389,1392.985208
2019,2,6,133.02179,2.1746292,625.5937356,8.668051596,3345.687781
2019,2,6,180.0595,2.7346292,498.076758,7.950527753,2733.837892
2019,2,6,231.2206,3.8746293,373.2586624,7.820035944,2198.798022
2019,2,6,205.42265,3.9146292,161.5321575,5.381502174,1045.562859
2019,2,6,159.3569,3.2446291,22.97902641,3.317682402,108.3552929
2019,2,6,94.12373,3.1546292,1.006173334,2.208975246,0
2019,2,6,21.917294,1.8046293,0.982053526,1.32375755,0
2019,2,6,0,0.49462923,1.023875109,0.730764228,0
2019,2,6,0,0.27537075,1.000119387,0.323308616,0
2019,2,6,0,0.6053707,1.143922777,0.280322132,0
2019,2,6,0,0.68537074,1.351162226,0.608061783,0
2019,2,6,0,0.7253707,1.14149721,1.166999867,0
2019,2,7,0,0.7653707,1.181915841,1.468132814,0
2019,2,7,0,0.75537074,1.037188479,1.703593312,0
2019,2,7,0,0.69537073,1.026666667,2.119432381,0
2019,2,7,0,0.5953707,1.000127412,2.501918953,0
2019,2,7,0,0.49537075,1.019625049,2.78119908,0
2019,2,7,0,0.5453707,1.056393144,2.989108058,0
2019,2,7,0,0.63537073,1.367214452,3.117428015,0
2019,2,7,0,0.5753707,7.358768998,2.945073315,35.41958415
2019,2,7,0,0.49537075,80.32464544,1.88725907,499.6372321
2019,2,7,11.6066885,0.11537075,347.3671178,0.506680928,2126.001274
2019,2,7,80.91597,1.6046293,494.9438676,4.571751997,2694.863877
2019,2,7,153.06157,2.794629,579.3429903,7.095786625,3113.585385
2019,2,7,209.02753,3.554629,393.9230975,5.923214152,2093.576643
2019,2,7,241.16362,4.0346293,338.2385513,6.21971938,1814.618042
2019,2,7,245.14139,4.3246293,382.1504675,8.134059794,2276.917384
2019,2,7,214.51083,4.444629,117.2961604,5.487377959,663.875597
2019,2,7,162.62976,4.1146293,20.38180672,3.680936859,86.71733978
2019,2,7,98.161194,3.344629,1.084986381,2.846278138,0
2019,2,7,24.269201,2.1646292,1.424344865,2.551715407,0
2019,2,7,0,2.294629,1.257638144,2.585821275,0
2019,2,7,0,2.4746292,1.548801633,2.628216006,0
2019,2,7,0,2.604629,1.381262297,2.877112792,0
2019,2,7,0,2.8946292,1.423166189,3.093725515,0
2019,2,7,0,2.604629,1.130927891,3.289037121,0
2019,2,8,0,2.4446292,1.371785528,3.503959969,0
2019,2,8,0,2.1546292,1.56088299,3.652263042,0
2019,2,8,0,2.4346292,1.119359885,3.657796756,0
2019,2,8,0,2.304629,0.987062349,3.40650347,0
2019,2,8,0,2.4346292,1.006527456,3.192561904,0
2019,2,8,0,2.2146292,1.025878834,3.481540656,0
2019,2,8,0,1.9346293,0.987159264,3.040503079,0
2019,2,8,0,1.7046293,6.655865312,2.300481108,22.47081317
2019,2,8,0,1.3946292,75.14904514,2.8149787,429.901245
2019,2,8,12.545007,1.4346293,449.6682496,6.844300303,2716.593057
2019,2,8,78.62643,2.4246292,616.5628378,9.414508503,3146.663252
2019,2,8,145.77963,4.254629,725.0880364,11.64433686,3697.000981
2019,2,8,201.11702,5.044629,712.3307342,11.83331399,3633.164389
2019,2,8,236.83955,5.5546293,594.2102103,11.49568896,3133.833717
2019,2,8,235.07364,5.2646294,402.0409774,12.04553988,2289.993894
2019,2,8,215.36246,5.3846292,180.706179,9.423618888,1161.926128
2019,2,8,166.41597,5.414629,30.75964393,6.831234543,173.9578304
2019,2,8,96.37023,5.1146293,1.042165071,5.41436241,0
2019,2,8,23.822376,3.9346292,0.987846339,4.286391447,0
2019,2,8,0,3.2346292,0.940100239,3.39824176,0
2019,2,8,0,2.7246292,1.030287496,3.157305565,0
2019,2,8,0,2.4246292,1.037121395,3.207900505,0
2019,2,8,0,1.9646293,1.067235951,3.160027872,0
2019,2,8,0,1.5846293,0.993846629,3.160198463,0
2019,2,9,0,1.3946292,0.810834567,3.458290197,0
2019,2,9,0,1.9346293,0.90401691,3.462894058,0
2019,2,9,0,2.4246292,1.044698765,3.458390903,0
2019,2,9,0,2.1546292,1.019230164,4.264900802,0
2019,2,9,0,2.4546292,1.058570416,4.031042955,0
2019,2,9,0,3.9046292,1.006285058,3.497308282,0
2019,2,9,0,4.004629,1.025856125,3.451803297,0
2019,2,9,0,3.8746293,4.317869662,4.226812092,11.03057816
2019,2,9,0,3.4246292,57.68497684,6.058205526,304.3257466
2019,2,9,13.949766,2.9046292,68.26537352,6.030488014,328.1454456
2019,2,9,84.54215,4.3446293,112.0839711,6.643898079,542.8790151
2019,2,9,147.50548,6.404629,143.6607997,8.160883515,698.7001764
2019,2,9,161.41696,6.724629,379.6648101,9.993896164,1905.274233
2019,2,9,197.23308,7.544629,589.2641108,12.09969534,3140.993378
2019,2,9,197.85652,7.234629,170.6753953,11.01021264,879.8015349
2019,2,9,182.07574,8.014629,136.3975073,10.42831627,880.3776576
2019,2,9,162.13153,8.02463,34.60965461,9.222916152,200.9644415
2019,2,9,94.57293,7.444629,1.351350546,8.052544338,0
2019,2,9,24.309757,6.214629,1.024117202,7.828342639,0
2019,2,9,0,5.564629,0.99299728,7.751245933,0
2019,2,9,0,5.334629,1,7.766255824,0
2019,2,9,0,5.1146293,0.992958289,7.377535943,0
2019,2,9,0,4.8446293,0.902447834,7.137366499,0
2019,2,9,0,4.504629,0.895746817,6.967870241,0
2019,2,10,0,4.3046293,0.831359478,6.889803117,0
2019,2,10,0,3.7446291,0.812679067,7.175654049,0
2019,2,10,0,3.1546292,0.854289772,6.516211537,0
2019,2,10,0,2.794629,0.917273252,6.250249005,0
2019,2,10,0,2.9946291,0.803578989,5.805174524,0
2019,2,10,0,3.5046291,0.872804089,4.909605756,0
2019,2,10,0,3.094629,0.882886899,5.241187499,0
2019,2,10,0,2.824629,9.220428335,4.523354445,33.38796708
2019,2,10,0,3.0046291,89.63984268,5.458219139,493.7845259
2019,2,10,14.891973,3.844629,180.4983357,6.859919012,973.227236
2019,2,10,80.32163,5.7646294,143.4174272,7.403397704,718.7801679
2019,2,10,114.088776,7.104629,126.183948,8.08132754,626.160676
2019,2,10,88.27594,8.32463,138.7739619,9.451561745,677.43975
2019,2,10,57.96601,9.174629,86.30432447,9.335381701,407.5903305
2019,2,10,62.29283,7.644629,56.36741566,9.164686378,255.7623848
2019,2,10,81.61251,7.674629,23.83619408,8.394264493,91.63807261
2019,2,10,28.692871,6.974629,5.844310764,7.791302931,11.75724588
2019,2,10,8.425713,6.7846293,0.9871795,7.581650165,0
2019,2,10,3.2491937,6.544629,0.994074577,7.220679128,0
2019,2,10,0,6.8646293,0.981261284,6.900853147,0
2019,2,10,0,7.254629,0.993809882,6.777156785,0
2019,2,10,0,7.674629,0.955823454,6.961042441,0
2019,2,10,0,7.464629,0.987644107,7.292842259,0
2019,2,10,0,7.904629,0.830066725,7.372928111,0
2019,2,11,0,7.704629,0.940912873,8.277578784,0
2019,2,11,0,7.854629,0.765323813,8.291430794,0
2019,2,11,0,7.084629,0.960496383,8.011793357,0
2019,2,11,0,6.004629,0.782744929,7.519616642,0
2019,2,11,0,5.444629,0.803319153,7.216989548,0
2019,2,11,0,5.454629,0.89897733,7.1683515,0
2019,2,11,0,4.854629,0.935193949,6.795989749,0
2019,2,11,0,4.564629,3.492688043,5.881428837,9.81909821
2019,2,11,0,3.554629,18.4848121,4.243437513,69.01811052
2019,2,11,11.538121,2.524629,47.22150636,3.741346685,212.0653755
2019,2,11,23.86384,2.294629,101.0919619,4.972961523,496.4889017
2019,2,11,53.957047,3.6646292,129.4282689,5.911679905,639.3643645
2019,2,11,124.086365,3.784629,214.9840971,7.445547495,1071.271203
2019,2,11,104.50961,4.224629,201.0697969,8.050607025,1024.223836
2019,2,11,49.73134,4.974629,216.2840012,9.231773097,1184.553175
2019,2,11,58.721535,5.2846293,71.88381237,7.997703492,351.2637394
2019,2,11,124.662994,5.484629,16.1237865,6.763280016,70.57053011
2019,2,11,95.37039,5.104629,0.323798504,6.202160853,0
2019,2,11,29.034483,4.334629,0.905239814,6.091181219,0
2019,2,11,0,4.834629,0.884211129,4.998424596,0
2019,2,11,0,4.3046293,0.945019258,4.755951133,0
2019,2,11,0,3.1646292,0.89986049,4.42183224,0
2019,2,11,0,2.1846292,0.993827667,4.15341618,0
2019,2,11,0,1.3346293,0.993423741,4.488594019,0
2019,2,12,0,1.0546293,1.012765006,3.551148585,0
2019,2,12,0,0.37462923,0.993827167,2.625801162,0
2019,2,12,0,0.32537076,1,2.444118027,0
2019,2,12,0,0.63537073,1,2.938566717,0
2019,2,12,0,0.7253707,1.00641,3.23377185,0
2019,2,12,0,0.73537076,0.931002915,3.10034579,0
2019,2,12,0,0.8253707,0.973973154,2.922010968,0
2019,2,12,0,0.68537074,10.44542178,2.950682638,43.98401401
2019,2,12,0,0.6053707,78.0447876,3.447648752,416.3492087
2019,2,12,13.518966,0.015370751,142.5716835,4.416626955,761.6602781
2019,2,12,77.67288,0.8446293,392.1794285,6.45334023,2055.900518
2019,2,12,123.6264,1.2146293,699.439107,9.0374754,3620.767051
2019,2,12,168.16635,1.5146292,524.3558828,9.014862143,2676.247338
2019,2,12,209.46619,2.324629,272.5347251,8.106464426,1401.097429
2019,2,12,253.92886,4.6146293,260.0494265,8.391245244,1419.589503
2019,2,12,228.18143,4.934629,76.26288807,6.759329988,391.8922054
2019,2,12,176.11783,4.904629,14.88242582,5.897302609,49.86870675
2019,2,12,106.30262,4.3446293,1.361692111,5.065052467,0
2019,2,12,31.40288,2.9046292,1.637203398,4.004281392,0
2019,2,12,0,1.6246293,1.845699259,3.108817021,0
2019,2,12,0,0.6446293,1.907129666,2.340311231,0
2019,2,12,0,0.015370751,1.637804737,1.663403921,0
2019,2,12,0,0.47537076,1.545819297,1.402602935,0
2019,2,12,0,0.7853707,1.288984561,1.359150091,0
2019,2,13,0,0.93537074,1.162668591,1.568724903,0
2019,2,13,0,0.9653707,1.182262625,1.538675725,0
2019,2,13,0,0.8953707,1.342968492,2.083549191,0
2019,2,13,0,0.5853707,1.297257566,2.395766808,0
2019,2,13,0,0.004629249,1.370198931,2.728978076,0
2019,2,13,0,0.38462925,1.116083249,2.751234095,0
2019,2,13,0,0.9146293,1.038607546,2.933827052,0
2019,2,13,0,1.3946292,1.332198082,3.504681961,0.061361879
2019,2,13,0,1.5246292,27.95138004,4.359583281,110.2941254
2019,2,13,11.191938,2.1346292,53.55481744,5.430070772,237.7930748
2019,2,13,56.42686,3.9946294,40.2828262,5.083496965,162.4672028
2019,2,13,104.116165,4.3446293,62.68018967,5.604622236,276.9289166
2019,2,13,38.689964,4.224629,59.00730118,5.7351252,257.0102259
2019,2,13,5.008896,4.504629,63.3600262,6.14577288,282.5033669
2019,2,13,30.848091,5.124629,37.45823012,6.409077891,149.767262
2019,2,13,136.8573,6.2846293,22.78811517,6.806796958,78.15573578
2019,2,13,137.79654,6.814629,8.955157787,6.933462806,18.59252947
2019,2,13,79.97882,6.624629,0.903882795,6.879134978,0
2019,2,13,25.331459,6.0946293,0.919838775,7.050756458,0
2019,2,13,0,5.714629,0.828473249,7.130008609,0
2019,2,13,0,5.544629,1.055056462,7.09385308,0
2019,2,13,0,5.644629,0.992862821,6.901685074,0
2019,2,13,0,5.814629,0.962522662,6.571973028,0
2019,2,13,0,5.934629,1.043286653,6.793607387,0
2019,2,14,0,5.984629,1.005886324,6.892594981,0
2019,2,14,0,6.004629,0.972966796,7.089364636,0
2019,2,14,0,6.0146294,1.000352039,7.138887435,0
2019,2,14,0,5.974629,1.125118334,7.008562826,0
2019,2,14,0,5.904629,1.202923934,6.901557514,0
2019,2,14,0,5.8046293,1.019183071,6.848604095,0
2019,2,14,0,5.674629,1.00616192,6.797041677,0
2019,2,14,0,5.5946293,1.30162882,6.846405879,0
2019,2,14,0,5.444629,13.70417106,6.913711659,36.96362985
2019,2,14,6.988087,5.5746293,40.4534928,7.25825282,163.7330594
2019,2,14,23.815445,6.044629,43.2697667,7.758694663,174.1915339
2019,2,14,22.802383,6.6146293,81.1499673,8.246398332,362.6399085
2019,2,14,65.56681,7.564629,63.18122943,8.506053142,269.9048781
2019,2,14,139.4125,8.81463,73.69349525,8.747790162,323.9731313
2019,2,14,69.87195,7.404629,46.69116642,8.654083321,190.5587996
2019,2,14,184.81894,8.184629,42.41191746,8.781357307,174.938936
2019,2,14,148.68076,8.78463,13.01832986,8.725792799,36.76209709
2019,2,14,104.18958,8.73463,1.035316342,8.209093391,0.007065727
2019,2,14,29.57864,8.054629,0.97503346,8.074441146,0
2019,2,14,0,7.894629,0.975611899,8.069846133,0
2019,2,14,0,7.854629,0.9445274,7.947479232,0
2019,2,14,0,7.504629,0.957233835,7.851700076,0
2019,2,14,0,6.7646294,0.970163397,7.610235965,0
2019,2,14,0,6.214629,0.987654333,7.47342585,0
2019,2,15,0,4.9946294,0.99991806,7.251894458,0
2019,2,15,0,3.9046292,0.987015492,6.967723552,0
2019,2,15,0,3.4246292,0.999910529,6.534564229,0
2019,2,15,0,2.3846292,1.039272692,5.271318294,0
2019,2,15,0,1.3146293,1.114326846,4.218057511,0
2019,2,15,0,0.61462927,1.038450853,3.893906792,0
2019,2,15,0,0.015370751,1.189729075,3.137912321,0
2019,2,15,0,0.20537075,14.62135173,2.83900882,54.02122557
2019,2,15,0,0.25537074,129.8307898,4.392136597,703.4813884
2019,2,15,24.303978,0.51462924,491.1949601,11.09418597,2906.422914
2019,2,15,102.452896,2.6646292,685.4328824,15.06359226,3553.389746
2019,2,15,170.23482,5.154629,738.4296037,18.05017944,3663.889927
2019,2,15,226.80428,7.504629,719.9724196,18.71968708,3555.422884
2019,2,15,259.56723,9.134629,581.693634,18.57314177,2958.898824
2019,2,15,266.26154,9.52463,387.698611,18.83873625,2109.696702
2019,2,15,240.26186,10.264629,198.1849833,16.38977115,1186.023909
2019,2,15,189.2176,10.434629,59.22563549,13.4178801,337.2037967
2019,2,15,119.62206,10.1446295,2.110517557,11.18531162,4.562405215
2019,2,15,42.324635,9.27463,0.919699111,9.491875065,0
2019,2,15,0,8.73463,0.8456895,8.336884655,0
2019,2,15,0,7.794629,0.646876105,7.358561956,0
2019,2,15,0,6.8046293,0.827017406,6.650518497,0
2019,2,15,0,5.6346292,0.761109194,6.56344014,0
2019,2,15,0,3.854629,0.970028295,5.896486334,0
2019,2,16,0,2.2546291,1.000236317,4.94169522,0
2019,2,16,0,1.9146292,1.012176907,4.511899002,0
2019,2,16,0,2.064629,0.974292003,3.798452668,0
2019,2,16,0,2.094629,1.089315456,3.048010269,0
2019,2,16,0,1.9946293,1.099179115,2.7748636,0
2019,2,16,0,2.2346292,1.11363145,2.489704276,0
2019,2,16,0,2.294629,1.11879486,1.84911005,0
2019,2,16,0,2.1946292,15.77099737,1.897863821,50.43242705
2019,2,16,0,1.6646292,143.1433253,2.899722479,749.0492495
2019,2,16,27.133303,1.2446293,498.333097,7.699044871,2867.728126
2019,2,16,108.00832,2.4946291,715.9347688,11.64660397,3615.667754
2019,2,16,182.70929,4.8846292,776.9220283,14.98435961,3778.907886
2019,2,16,239.69658,7.484629,780.140608,17.94328776,3724.710062
2019,2,16,271.63068,9.924629,657.5521255,19.317488,3229.666059
2019,2,16,273.5853,12.424629,463.216337,20.37465826,2446.307073
2019,2,16,244.84569,13.48463,226.8498388,18.90062579,1362.487923
2019,2,16,189.53023,13.724629,55.38672598,15.63539383,323.7402448
2019,2,16,117.84729,13.174629,2.773166619,13.53616821,2.759481056
2019,2,16,40.981617,12.03463,0.999993533,12.20081827,0
2019,2,16,0,8.56463,1.005951667,11.24605076,0
2019,2,16,0,6.834629,0.994093587,9.947047689,0
2019,2,16,0,5.504629,0.999943554,8.268154807,0
2019,2,16,0,4.3246293,1.030676354,7.208103987,0
2019,2,16,0,3.594629,1.098854668,5.750188682,0
2019,2,17,0,3.1246293,1.251469882,5.021841363,0
2019,2,17,0,2.774629,1.169571583,4.949520686,0
2019,2,17,0,2.2146292,1.070908987,4.400932228,0
2019,2,17,0,1.0746293,1.54320221,3.512145669,0
2019,2,17,0,0.16462925,1.443182452,2.941654643,0
2019,2,17,0,0.81537074,1.285524961,3.484835867,0
2019,2,17,0,1.2753707,1.364853767,3.626891841,0
2019,2,17,0,1.5853708,20.8668395,3.863566258,81.45544656
2019,2,17,0,1.2553707,143.4717925,5.390228437,755.8397378
2019,2,17,25.285324,0.7253707,526.4744119,12.93486597,3032.779184
2019,2,17,106.23857,1.9246293,704.0165896,17.38913304,3573.883595
2019,2,17,183.02347,6.2846293,760.0917927,19.54155899,3696.801283
2019,2,17,239.58119,9.764629,725.9456186,19.90223475,3501.477959
2019,2,17,271.5568,11.40463,625.8467996,21.03275355,3092.688929
2019,2,17,273.50977,11.974629,428.1123549,22.91423071,2285.570836
2019,2,17,247.87007,12.724629,215.0136705,19.41857966,1291.907202
2019,2,17,196.49428,13.014629,57.45990666,15.87822712,334.3005784
2019,2,17,124.46194,12.79463,2.467892974,13.27513868,3.089414594
2019,2,17,47.65501,12.12463,0.827095861,11.42491533,0
2019,2,17,0,11.37463,0.711704795,10.14176637,0
2019,2,17,0,10.12463,0.938921597,8.982384223,0
2019,2,17,0,8.844629,0.957004401,7.7228689,0
2019,2,17,0,7.184629,1,6.566234409,0
2019,2,17,0,5.974629,1.004599386,5.702406005,0
2019,2,18,0,3.6546292,0.987073022,4.583573638,0
2019,2,18,0,2.274629,0.930229161,3.849766278,0
2019,2,18,0,1.0246292,0.64805727,3.147727971,0
2019,2,18,0,0.04537075,0.968321384,2.168470443,0
2019,2,18,0,0.80537075,1.019352967,1.945312477,0
2019,2,18,0,1.2553707,0.900808574,2.145089715,0
2019,2,18,0,1.2853707,0.963749556,1.951248352,0
2019,2,18,0,1.3453708,21.02952985,1.667442519,91.48081078
2019,2,18,0,1.6753707,129.1994024,2.831922387,719.6076214
2019,2,18,27.65199,0.50537074,465.3347831,6.512815254,2763.471527
2019,2,18,110.83738,2.054629,669.3452654,10.52979379,3468.566943
2019,2,18,187.41112,5.154629,742.0530403,16.2291492,3643.815986
2019,2,18,244.16858,7.924629,740.7095686,18.62617392,3569.593796
2019,2,18,276.25186,10.25463,616.4850172,19.83620246,3058.545667
2019,2,18,279.27136,11.41463,419.1894371,19.3810405,2258.382046
2019,2,18,253.52638,12.24463,207.291751,17.29815862,1232.688038
2019,2,18,201.42914,12.65463,61.28375127,15.31879372,355.2463873
2019,2,18,130.1079,12.36463,3.542954817,13.295972,11.24514429
2019,2,18,51.041878,11.964629,0.177876424,11.68350497,0
2019,2,18,0.3381394,11.20463,0.362628725,10.42617738,0
2019,2,18,0,10.384629,0.42234135,9.054618926,0
2019,2,18,0,8.12463,0.878002776,7.574089282,0
2019,2,18,0,5.294629,0.921468246,6.448620844,0
2019,2,18,0,3.104629,0.834551622,5.235514122,0
2019,2,19,0,2.1846292,0.783441014,4.195037634,0
2019,2,19,0,1.6546292,0.842555959,3.936261332,0
2019,2,19,0,1.8046293,0.741994811,3.289795057,0
2019,2,19,0,1.9746293,0.77307149,3.177960286,0
2019,2,19,0,2.284629,0.993826938,2.929074964,0
2019,2,19,0,2.2446291,0.799461119,2.865791842,0
2019,2,19,0,2.1446292,0.976137774,2.768149487,0
2019,2,19,0,2.044629,18.38778484,3.231706447,61.42486717
2019,2,19,0,1.7646292,154.792327,4.497384255,849.0707479
2019,2,19,30.02295,1.9246293,514.6378634,11.61245943,3026.220861
2019,2,19,109.55588,4.0346293,692.4542854,17.18301316,3573.278186
2019,2,19,189.26132,6.9946294,742.6742964,19.6735308,3676.782835
2019,2,19,245.10281,9.98463,711.0802558,20.10154031,3504.470714
2019,2,19,275.1173,11.81463,577.1152251,19.81511246,2948.385247
2019,2,19,279.1991,12.91463,375.9603339,18.66466099,2036.124978
2019,2,19,251.83804,13.23463,150.7878192,16.08368938,857.9831242
2019,2,19,199.19098,13.054629,26.12772342,13.63785029,107.6063191
2019,2,19,128.83405,12.424629,1,12.21998767,0
2019,2,19,44.498425,11.514629,0.959987412,10.21482582,0
2019,2,19,0.18627936,10.16463,0.9871795,8.564994961,0
2019,2,19,0,9.37463,0.994047667,7.934406011,0
2019,2,19,0,8.16463,1.000221,7.096339799,0
2019,2,19,0,7.414629,1.018078334,6.334746284,0
2019,2,19,0,6.6346292,1.03044352,5.908307969,0
2019,2,20,0,5.504629,1.006172167,6.199925928,0
2019,2,20,0,4.984629,0.948849171,7.295555866,0
2019,2,20,0,4.564629,0.631364647,7.159411567,0
2019,2,20,0,4.104629,0.873778859,6.924978182,0
2019,2,20,0,4.3846292,0.849410478,7.04197493,0
2019,2,20,0,4.584629,0.732525025,7.06842881,0
2019,2,20,0,4.984629,0.904530197,7.012304789,0
2019,2,20,0,5.2446294,4.344789064,7.097938808,7.25105389
2019,2,20,0,5.164629,31.53927413,7.473978744,132.3247362
2019,2,20,21.12995,5.234629,77.05877322,8.217028315,368.5493304
2019,2,20,78.59671,5.774629,84.27986688,8.616724985,403.0110872
2019,2,20,141.96529,6.1346292,136.7914455,9.27708212,672.0070208
2019,2,20,200.88687,7.084629,188.1676496,10.28185696,929.866688
2019,2,20,243.66513,8.434629,156.2951941,10.48660732,769.788615
2019,2,20,259.95898,9.474629,179.6340204,10.93833179,892.4472554
2019,2,20,222.23962,9.83463,90.25349655,10.48357981,437.9404093
2019,2,20,192.83592,9.934629,24.64148402,9.653136452,98.19595159
2019,2,20,130.53604,9.714629,2.079797707,8.703822062,0.287982861
2019,2,20,54.52986,8.87463,1.030881021,8.549118367,0
2019,2,20,1.5697311,7.404629,1.054573284,8.534959784,0
2019,2,20,0,6.404629,1.018467838,8.270758427,0
2019,2,20,0,5.454629,1.079857164,8.010360442,0
2019,2,20,0,4.424629,1.031588764,8.014949953,0
2019,2,20,0,3.574629,0.969356333,8.05818687,0
2019,2,21,0,3.6146293,0.993589666,8.055203318,0
2019,2,21,0,3.2446291,0.937141719,7.821839374,0
2019,2,21,0,2.824629,0.980711178,7.712749789,0
2019,2,21,0,2.9946291,0.974337685,7.568341001,0
2019,2,21,0,3.1346292,0.968898332,7.090962857,0
2019,2,21,0,2.9946291,0.974358833,6.825322529,0
2019,2,21,0,3.2046292,0.930033086,6.456298967,0
2019,2,21,0,2.4646292,21.19657381,6.518946298,92.13087984
2019,2,21,0,2.2046292,128.825512,8.275734816,699.6563395
2019,2,21,37.61404,3.544629,136.5985951,9.562067701,695.5254313
2019,2,21,102.06441,6.5746293,189.7409475,10.31261871,948.5345416
2019,2,21,70.9169,7.6346292,138.0927178,10.28907645,661.7161089
2019,2,21,23.093239,8.50463,136.8425106,10.1442305,655.9457207
2019,2,21,12.063873,8.594629,131.0380502,10.72142949,624.25706
2019,2,21,11.703117,8.184629,56.77016207,8.892833848,244.2052587
2019,2,21,4.583702,7.854629,14.9207285,8.053008527,37.2185173
2019,2,21,2.558487,7.584629,9.984287528,7.849359563,24.16364841
2019,2,21,0.64185524,6.9946294,1.292125585,7.933620636,0
2019,2,21,30.87226,7.374629,1.012482927,8.14535112,0
2019,2,21,0.7657132,7.684629,1,8.309274486,0
2019,2,21,0,8.29463,1.035713334,8.570484005,0
2019,2,21,0,8.1446295,0.957699864,8.450004877,0
2019,2,21,0,7.924629,0.96839317,8.096900457,0
2019,2,21,0,7.5746293,0.843295577,8.118617365,0
2019,2,22,0,7.434629,0.942999824,8.266223622,0
2019,2,22,0,7.434629,0.930563036,8.452403378,0
2019,2,22,0,7.424629,0.919111756,8.521522291,0
2019,2,22,0,7.414629,0.981254534,8.604665196,0
2019,2,22,0,7.454629,0.97523293,7.697012109,0
2019,2,22,0,7.4946294,0.993883402,6.043678199,0
2019,2,22,0,7.044629,1.01282,3.863782098,0
2019,2,22,0,5.254629,1.661752581,2.875085777,0.006140288
2019,2,22,0,2.064629,20.69308073,2.073306932,76.22341987
2019,2,22,24.023872,1.4646293,241.0926081,3.100994968,1360.253927
2019,2,22,86.9379,1.3746293,579.5467386,5.518472189,3084.068081
2019,2,22,151.02893,1.5846293,760.1349543,7.031472437,4002.449064
2019,2,22,206.73766,2.034629,789.7152346,7.489769806,4089.948241
2019,2,22,236.04526,2.1946292,668.4107523,7.204135187,3581.175835
2019,2,22,299.85446,1.9246293,473.549068,6.976990608,2733.751732
2019,2,22,272.12018,1.9746293,245.9474006,5.303677025,1596.071772
2019,2,22,216.69014,1.8646293,67.70909485,3.160436778,429.4332188
2019,2,22,141.42389,1.3346293,5.568451016,1.527360161,12.74845082
2019,2,22,58.51628,0.33462924,1.061656842,0.512869262,0
2019,2,22,2.1627805,0.56537074,1,0.094707021,0
2019,2,22,0,1.0353707,1.042988335,0.646353529,0
2019,2,22,0,1.2753707,1.116176185,1.165120898,0
2019,2,22,0,1.4753708,1.551769948,1.677538459,0
2019,2,22,0,1.6853707,1.213294595,2.204888374,0
2019,2,23,0,1.8853707,1.338455322,2.649112486,0
2019,2,23,0,2.0253708,1.195637408,3.100389998,0
2019,2,23,0,2.195371,1.176940534,3.375217691,0
2019,2,23,0,2.445371,1.35327872,3.548350976,0
2019,2,23,0,2.645371,1.457554401,3.732816772,0
2019,2,23,0,2.8853707,1.816917614,4.181220294,0
2019,2,23,0,3.1353707,1.859092313,4.112387231,0
2019,2,23,0,3.3853707,30.66679265,3.740227936,159.2576258
2019,2,23,0,3.3353708,210.5635313,1.589326904,1246.947616
2019,2,23,45.305916,2.405371,571.9288715,3.910866648,3301.067731
2019,2,23,128.16989,1.7953707,750.7659374,4.571425572,3939.158488
2019,2,23,203.45453,1.0053707,544.5912241,4.858249569,2812.904868
2019,2,23,262.63446,0.26537076,382.8103431,4.223307493,1979.385958
2019,2,23,297.85687,0.35462925,598.5654367,7.221077549,3136.620583
2019,2,23,298.7497,1.5946293,331.4202709,7.147317237,1752.023568
2019,2,23,272.5697,2.294629,155.3112733,6.340320695,837.583781
2019,2,23,219.11264,2.6246293,55.90731496,3.606322814,272.7187594
2019,2,23,142.15434,2.7146292,5.97815593,1.841947427,18.28839719
2019,2,23,60.995277,2.2146292,1.207559735,1.284144636,0
2019,2,23,2.7655063,1.8646293,1.148236267,0.552438633,0
2019,2,23,0,1.4546293,1.02488723,0.240867062,0
2019,2,23,0,1.2146293,1.12026193,0.005306027,0
2019,2,23,0,0.80462927,1.030780777,0.382309316,0
2019,2,23,0,0.39462924,1.030505892,0.398474911,0
2019,2,24,0,0.18462925,1.075423045,0.648258787,0
2019,2,24,0,0.32462925,1.407168809,0.949311053,0
